Participant_ID,Activity_Type,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
8,Sports Action,5.44,3.982,-1.377,-43.8,231.384,223.279,1728016231
8,Sports Action,-2.928,-7.251,8.39,291.979,1.461,-144.458,1728016231
8,Sports Action,-4.074,1.167,-8.808,-467.671,111.392,-79.869,1728016232
8,Sports Action,1.65,9.111,-1.529,250.093,226.302,381.508,1728016232
8,Sports Action,0.897,-1.383,0.5,30.515,-216.479,313.255,1728016232
8,Sports Action,-0.524,1.257,-7.095,405.517,441.973,-78.295,1728016232
8,Sports Action,-8.067,7.794,-0.282,-317.847,252.728,227.179,1728016232
8,Sports Action,-4.959,-3.831,0.312,190.485,364.618,-134.9,1728016232
8,Sports Action,-8.111,-5.95,-1.31,136.513,-339.808,-352.538,1728016232
8,Sports Action,-9.812,5.721,5.734,-301.432,155.368,-409.077,1728016232
8,Sports Action,0.216,-5.214,-8.455,-121.841,164.472,-447.35,1728016232
8,Sports Action,-4.707,-0.136,-5.508,-226.694,-195.627,-178.785,1728016232
8,Sports Action,-4.643,-6.26,4.224,470.74,317.078,-402.51,1728016233
8,Sports Action,4.327,-0.684,7.696,-75.996,-56.417,-338.243,1728016233
8,Sports Action,9.049,2.859,-8.473,-26.39,-372.802,129.069,1728016233
8,Sports Action,5.701,9.921,5.937,413.05,241.77,4.369,1728016233
8,Sports Action,-8.692,1.968,-0.298,440.202,-462.792,-86.308,1728016233
8,Sports Action,7.361,-2.407,9.735,261.484,-383.005,-156.826,1728016233
8,Sports Action,6.287,5.7,3.32,46.498,125.013,-205.715,1728016233
8,Sports Action,-5.816,2.496,-8.403,-360.276,-195.586,-186.444,1728016233
8,Sports Action,-8.445,-6.796,-0.575,490.729,444.418,490.219,1728016233
8,Sports Action,-9.7,5.019,-4.545,383.001,-6.05,479.662,1728016233
8,Sports Action,9.431,1.629,-9.722,-391.389,298.694,216.139,1728016234
8,Sports Action,-0.627,6.339,-1.739,5.622,-231.808,-399.633,1728016234
8,Sports Action,2.963,6.533,-1.823,211.722,-99.438,484.883,1728016234
8,Sports Action,9.225,-4.353,-6.055,-186.903,-96.533,-426.099,1728016234
8,Sports Action,-8.457,7.668,-8.902,-75.392,292.477,-437.684,1728016234
8,Sports Action,8.245,4.836,-7.27,-499.638,-493.063,-438.527,1728016234
8,Sports Action,4.681,-8.053,-1.169,453.99,-338.684,172.536,1728016234
8,Sports Action,7.902,-6.369,1.127,146.511,126.621,283.997,1728016234
8,Sports Action,5.952,7.762,4.609,119.367,288.112,-213.53,1728016234
8,Sports Action,4.375,2.177,9.088,321.082,-431.31,-131.094,1728016234
8,Sports Action,-3.798,-6.79,7.06,298.063,-452.423,170.746,1728016235
8,Sports Action,3.207,7.17,2.166,499.989,-152.565,41.02,1728016235
8,Sports Action,1.259,6.257,-1.477,-436.426,383.293,495.676,1728016235
8,Sports Action,-2.521,-5.751,6.885,-49.839,482.218,-243.316,1728016235
8,Sports Action,-1.858,-2.071,-0.597,200.38,-401.828,-151.645,1728016235
8,Sports Action,-0.279,-0.805,-4.07,296.997,153.53,413.921,1728016235
8,Sports Action,-4.93,-9.567,-5.184,-302.706,-213.998,111.026,1728016235
8,Sports Action,8.88,7.135,4.941,-320.147,-161.264,176.651,1728016235
8,Sports Action,-3.807,-8.844,4.896,-319.652,-491.466,-473.485,1728016235
8,Sports Action,9.772,0.479,9.723,-75.687,-331.318,-184.021,1728016235
8,Sports Action,7.779,9.114,-7.215,102.001,-210.02,-55.374,1728016236
8,Sports Action,-5.458,-5.737,1.464,-93.356,-257.326,191.777,1728016236
9,Walking,-5.784,4.301,8.41,-238.174,-374.217,18.548,1728016236
9,Walking,9.514,-7.359,-4.24,-92.871,-363.871,-22.752,1728016236
9,Walking,9.777,-7.092,1.394,112.15,-50.464,452.296,1728016236
9,Walking,0.387,-6.094,-3.522,222.97,83.607,-285.393,1728016236
9,Walking,3.384,-4.529,-0.775,-486.735,-149.272,-431.762,1728016236
9,Walking,3.476,-7.316,-3.589,-401.089,-354.643,-339.276,1728016236
9,Walking,-0.69,-8.786,-7.369,-114.066,244.442,100.849,1728016236
9,Walking,8.739,3.528,-8.76,312.398,-248.088,-295.077,1728016237
9,Walking,9.58,8.767,-3.645,-140.934,413.705,-463.596,1728016237
9,Walking,-6.177,-1.972,8.109,290.101,219.352,209.468,1728016237
9,Walking,-0.87,0.812,-0.838,-51.108,-45.251,394.577,1728016237
9,Walking,8.415,-6.59,1.37,-132.196,-55.688,126.22,1728016237
9,Walking,4.108,-8.688,4.932,453.543,493.626,-221.514,1728016237
9,Walking,-2.782,0.292,7.976,77.457,-38.316,362.021,1728016237
9,Walking,2.609,3.846,1.982,108.719,-311.205,413.755,1728016237
9,Walking,2.522,-2.849,-2.991,-92.386,-90.796,439.946,1728016237
9,Walking,-1.035,3.121,-9.484,-335.265,-178.985,-103.773,1728016237
9,Walking,-1.588,9.047,-3.856,-262.366,-199.642,204.931,1728016238
9,Walking,-7.736,-1.874,6.463,130.624,-357.607,130.323,1728016238
9,Walking,1.261,-0.596,-3.122,56.715,77.685,480.967,1728016238
9,Walking,-5.354,0.08,-7.957,-428.145,251.927,-333.821,1728016238
9,Walking,-9.327,-3.058,-4.17,-368.541,383.417,413.772,1728016238
9,Walking,-1.198,-4.455,-8.02,-344.685,250.167,266.582,1728016238
9,Walking,6.649,-4.638,6.016,-316.19,340.766,-265.471,1728016238
9,Walking,4.816,4.029,6.797,-295.688,8.829,-363.112,1728016238
9,Walking,6.414,-7.337,9.553,6.556,34.378,-161.702,1728016238
9,Walking,-3.018,-7.907,4.672,-467.557,-0.981,238.141,1728016238
9,Walking,5.035,7.798,-9.259,307.158,373.176,203.704,1728016239
9,Walking,-2.359,8.286,-8.601,-496.364,220.793,470.017,1728016239
9,Walking,-4.309,9.365,4.077,-197.118,-425.115,-23.964,1728016239
9,Walking,-2.774,-9.984,-8.495,-117.801,239.389,141.788,1728016239
9,Walking,4.067,4.155,8.112,7.404,-94.005,-439.058,1728016239
9,Walking,-8.119,-1.194,8.495,260.765,388.102,440.997,1728016239
9,Walking,-5.807,2.557,-0.181,-17.877,-393.107,-186.181,1728016239
9,Walking,-3.274,-2.071,6.044,-242.768,475.09,-328.686,1728016239
9,Walking,8.22,7.109,-6.784,-100.096,96.487,-398.406,1728016239
9,Walking,-4.043,-2.182,-9.454,-459.126,68.861,-76.138,1728016239
9,Walking,-5.607,1.475,-3.941,150.195,243.76,461.493,1728016240
9,Walking,-8.002,9.7,2.389,-221.741,-453.167,156.109,1728016240
9,Walking,3.173,-4.498,-0.701,487.239,-446.344,-320.272,1728016240
9,Walking,8.205,2.882,-3.625,488.658,-162.47,-342.442,1728016240
9,Walking,5.957,6.968,-6.335,456.91,431.088,-421.124,1728016240
9,Walking,3.155,-1.699,0.187,-96.679,-33.502,-128.972,1728016240
9,Walking,2.593,-3.265,-2.727,128.9,159.21,-76.168,1728016240
9,Walking,-8.154,-9.288,3.251,-379.636,422.954,49.297,1728016240
9,Walking,-6.223,-9.517,-2.196,399.738,-328.371,345.8,1728016240
9,Walking,-3.309,-6.877,-9.856,364.292,489.489,-15.268,1728016240
9,Walking,-4.119,-5.053,-9.912,478.719,-124.324,-413.811,1728016241
9,Walking,8.22,-9.771,-6.847,91.927,7.283,-258.174,1728016241
9,Walking,-1.523,-7.834,-4.494,36.052,-160.342,-255.652,1728016241
9,Walking,-9.276,0.295,7.557,-99.958,413.933,-485.241,1728016241
9,Walking,-7.608,9.589,8.899,328.74,-360.09,-377.404,1728016241
9,Walking,2.752,3.274,3.293,80.804,4.347,358.545,1728016241
9,Walking,3.642,-3.095,-5.713,-88.293,351.794,121.85,1728016241
9,Walking,-6.944,3.461,-8.816,-151.359,385.964,39.848,1728016241
9,Walking,1.663,1.651,9.923,-170.311,453.229,250.486,1728016241
9,Walking,0.984,1.719,-1.072,-359.649,119.261,-77.768,1728016241
9,Walking,-8.491,-1.616,-3.5,26.984,-101.242,157.442,1728016242
9,Walking,-2.422,-6.858,-0.721,-489.975,368.001,396.557,1728016242
9,Walking,2.198,-9.239,-5.085,99.26,-384.616,-382.896,1728016242
9,Walking,-1.704,-4.456,3.351,150.826,-267.64,413.786,1728016242
9,Walking,-7.879,-9.145,-8.636,481.569,308.199,-203.122,1728016242
9,Walking,0.408,-3.164,-2.706,166.27,469.762,125.418,1728016242
9,Walking,-3.299,-2.284,-5.942,-401.091,485.8,324.367,1728016242
9,Walking,1.189,5.685,4.69,319.549,103.479,369.963,1728016242
9,Walking,7.106,-0.893,-1.003,411.555,443.745,346.123,1728016242
9,Walking,7.011,-7.158,3.381,431.37,451.931,-206.098,1728016242
9,Walking,7.898,4.922,8.792,324.375,255.875,28.458,1728016243
9,Walking,9.201,-1.047,-0.286,371.052,329.559,-453.32,1728016243
9,Walking,4.989,6.473,-9.313,201.968,218.016,-261.79,1728016243
9,Walking,-2.254,0.306,3.497,196.389,-191.998,59.518,1728016243
9,Walking,-6.44,9.291,7.73,-396.662,-431.687,-347.32,1728016243
9,Walking,-0.161,-8.146,-2.408,-494.037,-19.54,-288.809,1728016243
9,Walking,-2.637,-4.753,-1.114,-72.537,272.18,-174.168,1728016243
9,Walking,4.853,-5.377,3.817,486.331,-371.916,247.824,1728016243
9,Walking,-5.166,4.277,-5.442,-15.807,-333.064,347.514,1728016243
9,Walking,-9.088,4.883,8.231,302.169,226.84,48.276,1728016243
9,Walking,7.386,1.443,7.263,105.759,107.163,-280.21,1728016244
9,Walking,3.506,0.422,9.181,204.553,184.869,-214.059,1728016244
9,Walking,9.957,-7.074,-3.748,-22.203,343.893,314.766,1728016244
9,Walking,-5.391,0.124,1.433,-409.875,343.635,-87.249,1728016244
9,Walking,-0.504,-4.211,4.666,392.119,155.331,276.854,1728016244
9,Walking,-4.948,-5.609,3.782,136.126,-371.716,-352.538,1728016244
9,Walking,5.558,9.944,-5.415,93.869,-64.327,14.02,1728016244
9,Walking,2.693,5.033,-4.892,53.633,279.74,-118.961,1728016244
9,Walking,4.076,5.139,-9.748,-94.846,128.85,-462.123,1728016244
9,Walking,4.75,-5.16,0.592,-157.454,359.99,134.863,1728016244
9,Walking,-4.593,-6.73,3.28,-154.137,381.329,-185.924,1728016245
9,Walking,1.151,-6.514,1.592,-189.756,30.633,-82.278,1728016245
9,Walking,6.085,-8.356,-5.232,55.035,1.749,-431.288,1728016245
9,Walking,-2.94,3.219,-3.63,414.292,161.171,-407.46,1728016245
9,Walking,0.408,5.89,-9.779,-464.65,175.734,-383.788,1728016245
9,Walking,-6.15,-2.899,-7.798,258.326,-418.612,-230.047,1728016245
9,Walking,9.082,-7.181,-6.706,457.731,-161.226,277.435,1728016245
9,Walking,2.548,4.641,4.678,-327.337,397.27,465.641,1728016245
9,Walking,7.891,-4.255,-4.254,471.635,204.396,204.329,1728016245
9,Walking,9.234,-5.543,4.231,-368.976,-73.274,-376.01,1728016245
9,Walking,3.066,2.857,9.865,-197.449,-269.991,-92.311,1728016246
9,Walking,0.494,-6.3,2.835,-65.182,-83.754,-131.912,1728016246
9,Walking,3.512,-3.26,9.931,-2.335,246.076,-51.399,1728016246
9,Walking,-3.337,5.406,-6.048,361.337,-274.299,-91.239,1728016246
9,Walking,0.001,5.234,8.834,-399.817,31.531,337.317,1728016246
9,Walking,-0.508,3.71,5.16,164.449,-213.278,262.596,1728016246
9,Walking,2.118,-1.348,2.11,-345.07,448.709,434.26,1728016246
9,Walking,-7.409,1.699,-1.095,110.116,-150.901,-171.848,1728016246
9,Walking,-1.273,-4.028,-5.484,-173.516,-343.564,130.141,1728016246
9,Walking,-4.706,-1.129,-9.241,445.931,283.733,-345.686,1728016246
9,Walking,8.88,5.534,0.472,-191.573,146.438,73.083,1728016247
9,Walking,-3.591,5.74,-9.792,169.209,362.694,321.261,1728016247
9,Walking,0.514,-5.328,-5.286,164.915,51.631,-168.194,1728016247
9,Walking,-5.271,9.807,9.264,350.314,419.629,8.437,1728016247
9,Walking,-2.841,-4.633,7.328,219.057,-455.563,-424.547,1728016247
9,Walking,7.922,-9.011,4.613,-431.805,-300.199,125.569,1728016247
9,Walking,7.842,-6.776,4.531,312.918,-495.843,-7.877,1728016247
9,Walking,5.291,-7.802,3.294,-111.895,173.432,-120.567,1728016247
9,Walking,5.702,-4.144,-5.346,330.201,34.457,444.109,1728016247
9,Walking,-4.231,8.999,-2.647,-46.88,-193.413,-32.141,1728016247
9,Walking,0.786,-1.183,0.091,130.042,137.505,366.913,1728016248
9,Walking,-3.701,6.755,-2.714,314.119,310.333,486.718,1728016248
9,Walking,-0.108,-8.512,1.01,-402.114,-48.658,-435.646,1728016248
9,Walking,0.9,-4.448,-0.633,344.834,41.087,-189.925,1728016248
9,Walking,5.608,-9.071,-5.296,-495.665,-271.203,33.288,1728016248
9,Walking,8.046,3.384,3.478,-117.439,-329.032,314.608,1728016248
9,Walking,6.356,1.393,-9.378,15.93,-80.518,-251.072,1728016248
9,Walking,6.768,-2.258,-3.114,-239.469,485.472,428.245,1728016248
9,Walking,7.895,9.753,-3.011,-65.536,326.65,53.812,1728016248
9,Walking,-6.103,-5.467,7.256,-183.836,-244.787,70.691,1728016248
9,Walking,8.832,-7.075,4.071,-338.719,-271.489,340.778,1728016249
9,Walking,4.397,2.734,-0.767,-272.289,-356.29,-452.567,1728016249
9,Walking,-3.34,9.918,-9.059,178.221,-408.867,-213.106,1728016249
9,Walking,2.21,2.855,7.47,423.708,120.995,-277.004,1728016249
9,Walking,0.003,7.462,0.248,-462.214,333.472,277.443,1728016249
9,Walking,9.89,-9.892,-5.924,64.129,238.272,-415.875,1728016249
9,Walking,8.996,7.583,-7.273,53.428,-279.674,34.286,1728016249
9,Walking,-2.336,-3.918,9.613,-263.144,341.713,-364.176,1728016249
9,Walking,-0.701,-5.049,-2.562,242.124,-355.774,322.249,1728016249
9,Walking,0.114,1.905,9.853,-38.858,-457.953,167.236,1728016249
9,Walking,1.491,-6.473,9.783,-239.067,-213.858,-231.403,1728016250
9,Walking,-4.81,0.881,-8.373,-465.408,416.866,-446.052,1728016250
9,Walking,-7.025,9.663,4.814,435.336,-399.721,-21.538,1728016250
9,Walking,-2.482,-8.291,4.783,162.654,-350.49,457.877,1728016250
9,Walking,5.236,-7.025,-3.613,-107.293,-455.749,-288.433,1728016250
9,Walking,7.538,8.795,1.486,163.929,69.119,148.827,1728016250
9,Walking,8.116,-9.703,-9.382,330.853,-227.829,-93.239,1728016250
9,Walking,1.452,-9.339,4.728,235.587,-107.118,-209.966,1728016250
9,Walking,8.992,8.283,-9.485,-484.845,-102.712,332.871,1728016250
9,Walking,-8.364,-2.301,-7.374,67.288,-17.468,-356.849,1728016250
9,Walking,-7.645,1.563,-0.289,497.116,90.98,-161.282,1728016251
9,Walking,-7.436,6.377,8.666,-329.273,-406.659,-190.966,1728016251
9,Walking,5.104,9.202,-8.806,372.881,141.039,270.573,1728016251
9,Walking,9.367,8.667,-0.378,-232.147,496.212,257.422,1728016251
9,Walking,-4.232,-9.007,8.299,325.232,-216.402,129.558,1728016251
9,Walking,3.722,-0.247,8.214,47.884,-386.639,-21.821,1728016251
9,Walking,-1.485,4.686,6.486,-225.923,-418.224,344.099,1728016251
9,Walking,9.043,-8.112,-1.302,-496.099,-463.409,-233.89,1728016251
9,Walking,-8.581,6.202,-8.522,432.123,-30.256,223.864,1728016251
9,Walking,5.138,-8.87,3.21,313.701,-288.341,-370.622,1728016251
9,Walking,-4.174,2.488,-2.725,-90.075,186.577,-118.54,1728016252
9,Walking,7.535,8.03,-0.986,-85.012,-307.243,-376.66,1728016252
9,Walking,3.227,3.412,-1.59,24.81,-233.565,-36.802,1728016252
9,Walking,-9.202,-7.921,5.635,-195.131,470.905,-222.87,1728016252
9,Walking,-7.408,7.595,3.711,-480.737,8.655,-499.71,1728016252
9,Walking,3.737,4.076,4.406,372.169,350.08,124.344,1728016252
9,Walking,6.792,5.86,-6.034,270.88,-57.137,-98.767,1728016252
9,Walking,8.834,-3.371,2.865,416.842,405.841,141.312,1728016252
9,Walking,-6.077,4.454,7.322,-295.792,11.584,-231.59,1728016252
9,Walking,7.872,6.486,8.14,405.255,-49.284,-455.131,1728016252
9,Walking,-0.241,-2.262,-8.929,133.542,356.793,206.924,1728016253
9,Walking,-0.208,1.176,-1.082,-213.069,267.578,-33.507,1728016253
9,Walking,-4.479,-4.864,8.916,54.48,365.649,-131.051,1728016253
9,Walking,0.627,8.757,5.312,-135.618,146.722,43.978,1728016253
9,Walking,9.197,-8.951,-4.828,-27.145,296.09,-272.486,1728016253
9,Walking,-1.265,0.307,-0.135,-499.605,29.532,355.098,1728016253
9,Walking,-8.473,-6.12,-5.901,-318.687,412.364,144.089,1728016253
9,Walking,7.888,1.394,7.052,-482.524,250.779,30.811,1728016253
9,Walking,5.916,3.38,2.816,436.575,-319.315,-294.099,1728016253
9,Walking,-0.677,8.691,2.697,-263.027,290.387,-217.747,1728016253
9,Walking,-4.986,0.146,-3.872,-49.065,416.358,219.533,1728016254
9,Walking,-7.662,-2.907,4.814,186.541,-198.447,-194.305,1728016254
9,Walking,-9.987,-3.583,-1.147,298.079,-205.297,-194.807,1728016254
9,Walking,-4.755,-1.424,8.979,57.102,476.13,436.898,1728016254
9,Walking,1.535,7.147,-6.65,-434.567,-484.303,157.128,1728016254
9,Walking,-6.102,-3.511,-4.047,-144.546,-394.638,182.4,1728016254
9,Walking,-8.707,-5.704,-0.753,-281.472,-167.03,12.782,1728016254
9,Walking,-1.535,-3.285,9.042,-278.206,-225.612,174.695,1728016254
9,Walking,8.267,-2.284,-2.581,457.989,328.956,-187.088,1728016254
9,Walking,8.422,-3.319,-9.787,172.07,406.478,-235.534,1728016254
9,Walking,3.441,5.671,0.354,-423.785,-321.476,148.702,1728016255
9,Walking,7.387,-4.594,5.084,182.694,474.332,-85.798,1728016255
9,Walking,4.033,5.864,9.023,-301.836,458.251,-267.756,1728016255
9,Walking,5.417,5.174,5.685,294.984,-13.863,-414.421,1728016255
9,Walking,-7.557,-2.851,8.436,422.051,492.545,-466.2,1728016255
9,Walking,0.848,-4.782,0.475,237.125,-110.12,-201.668,1728016255
9,Walking,8.481,3.015,-5.522,-35.232,191.692,387.832,1728016255
9,Walking,1.975,-9.909,5.782,487.412,310.302,466.991,1728016255
9,Walking,-9.082,-5.073,-5.635,100.017,128.508,-352.473,1728016255
9,Walking,-5.531,-6.086,-9.221,432.251,-84.628,-179.6,1728016255
9,Walking,2.245,-8.15,0.297,154.546,43.511,-332.488,1728016256
9,Walking,6.383,-4.627,-8.917,-72.363,198.27,-130.778,1728016256
9,Walking,5.319,1.934,-4.604,-482.776,34.634,-229.608,1728016256
9,Walking,7.465,4.986,5.07,211.36,-49.192,284.398,1728016256
9,Walking,7.793,-2.694,-6.695,264.655,50.661,-491.707,1728016256
9,Walking,-1.311,0.99,8.625,183.718,-250.13,-209.641,1728016256
9,Walking,-3.806,-0.439,9.256,-260.827,20.05,-9.449,1728016256
9,Walking,7.846,9.961,7.525,152.288,246.197,-356.129,1728016256
9,Walking,-6.789,0.902,-3.02,28.501,53.465,71.201,1728016256
9,Walking,9.713,4.497,2.946,-374.995,-178.618,386.405,1728016256
9,Walking,-9.278,-9.026,-9.816,39.112,-117.851,433.858,1728016257
9,Walking,2.122,2.398,-7.463,-6.408,284.741,-293.747,1728016257
9,Walking,0.535,0.577,-9.58,147.202,119.813,444.197,1728016257
9,Walking,-0.879,-3.825,-1.723,163.98,14.758,-181.222,1728016257
9,Walking,9.411,-1.308,8.558,-97.318,150.092,-67.635,1728016257
9,Walking,7.684,8.408,-3.574,383.739,499.891,222.161,1728016257
9,Walking,0.828,-9.13,1.498,370.827,-64.397,393.621,1728016257
9,Walking,0.007,0.863,-1.599,83.454,452.995,-93.397,1728016257
9,Walking,2.074,3.873,-6.368,373.924,210.677,160.14,1728016257
9,Walking,9.495,5.3,3.934,-31.401,384.005,-103.079,1728016257
9,Walking,-3.266,3.116,4.091,-258.509,-321.499,-34.069,1728016258
9,Walking,3.818,-2.666,-1.52,445.807,86.389,179.185,1728016258
9,Walking,-6.811,2.047,5.538,259.8,-419.083,-159.643,1728016258
9,Walking,-4.943,-5.965,-5.929,105.331,-130.339,293.332,1728016258
9,Walking,8.2,2.19,6.97,59.965,-326.807,-367.04,1728016258
9,Walking,0.367,-6.057,-8.343,-49.022,-85.768,-102.173,1728016258
9,Walking,-8.445,7.668,8.53,187.362,67.207,366.711,1728016258
9,Walking,-3.73,1.882,4.05,375.244,-364.391,-23.349,1728016258
9,Walking,3.838,6.656,-7.532,-271.934,14.068,-303.09,1728016258
9,Walking,8.661,2.709,-2.418,478.953,-92.599,-183.059,1728016258
9,Walking,-9.144,-1.045,-4.571,289.607,-241.391,-265.949,1728016259
9,Walking,7.469,5.998,5.263,-355.7,-96.343,-378.941,1728016259
9,Walking,6.309,-7.176,9.841,-428.181,-124.613,417.583,1728016259
9,Walking,0.667,7.761,-6.82,-348.633,403.507,484.166,1728016259
9,Walking,4.103,-0.244,-9.938,-418.455,-150.893,-225.011,1728016259
9,Walking,-3.827,4.501,-5.011,-60.954,349.018,-107.772,1728016259
9,Walking,4.975,-3.978,-3.844,21.057,-100.064,403.001,1728016259
9,Walking,8.524,7.67,5.412,70.5,92.108,240.65,1728016259
9,Walking,5.197,3.956,3.12,-487.477,287.121,99.415,1728016259
9,Walking,-3.379,-0.339,9.221,-132.088,-56.316,333.131,1728016259
9,Walking,-3.425,7.797,1.809,-297.876,-254.702,169.678,1728016260
9,Walking,3.793,3.787,-1.436,223.027,-451.856,96.198,1728016260
9,Walking,-5.296,5.435,2.192,-338.329,337.888,-40.468,1728016260
9,Walking,3.952,-7.304,-2.05,-374.788,-333.305,104.512,1728016260
9,Walking,-7.29,7.934,-7.079,-308.502,-437.364,-380.434,1728016260
9,Walking,1.056,5.664,-8.693,-348.974,-145.77,-432.792,1728016260
9,Walking,-5.131,8.063,-1.796,213.259,-383.438,425.332,1728016260
9,Walking,1.312,-5.365,2.536,-283.793,-314.819,-229.792,1728016260
9,Walking,4.7,-5.184,-4.841,-255.783,-2.411,-290.985,1728016260
9,Walking,3.765,7.977,2.337,-39.066,-154.274,98.078,1728016260
9,Walking,2.284,2.278,-4.432,-105.671,478.382,-71.677,1728016261
9,Walking,-7.662,5.573,-3.45,-207.935,-333.457,231.456,1728016261
9,Walking,-5.13,-1.572,4.504,-497.267,-346.754,-413.674,1728016261
9,Walking,7.098,3.884,9.778,391.564,-66.89,47.708,1728016261
9,Walking,-6.125,7.414,-1.849,259.56,322.762,322.377,1728016261
9,Walking,2.035,-7.359,-1.96,451.652,383.965,481.663,1728016261
9,Walking,1.72,-6.197,0.07,-330.013,-376.124,490.109,1728016261
9,Walking,-7.715,9.899,9.234,-334.424,-433.644,342.681,1728016261
9,Walking,-8.513,8.09,0.806,177.666,-394.48,-375.017,1728016261
9,Walking,5.866,-9.508,5.226,-426.865,151.71,159.302,1728016261
9,Walking,8.855,8.633,-1.847,-377.752,-392.727,370.052,1728016262
9,Walking,6.856,-6.731,-2.716,181.352,-194.034,-452.646,1728016262
9,Walking,3.673,-0.806,-5.92,275.676,73.144,7.109,1728016262
9,Walking,5.746,4.133,6.335,430.483,-349.384,394.756,1728016262
9,Walking,-9.702,3.944,-8.12,-169.701,398.504,-183.718,1728016262
9,Walking,-6.213,9.91,0.346,116.99,-314.791,107.62,1728016262
9,Walking,-6.303,-6.802,-7.18,-250.858,-139.072,484.231,1728016262
9,Walking,-1.449,-8.726,-6.672,-455.288,398.575,-313.444,1728016262
9,Walking,9.4,6.329,-4.564,-349.155,145.312,-427.861,1728016262
9,Walking,-4.123,5.926,-0.036,26.73,153.431,-303.539,1728016263
9,Walking,-9.394,9.052,-3.357,467.31,244.399,356.42,1728016263
9,Walking,8.343,-7.827,4.827,-9.528,267.434,-462.792,1728016263
9,Walking,3.8,3.377,-9.584,-256.407,80.25,37.941,1728016263
9,Walking,5.069,8.321,-3.155,-38.627,-250.089,-193.026,1728016263
9,Walking,-3.942,-8.115,0.988,-236.606,-6.835,-236.454,1728016263
9,Walking,4.394,-9.982,-6.546,-377.717,394.003,-397.609,1728016263
9,Walking,-3.117,-2.569,-8.777,159.341,-8.526,-222.435,1728016263
9,Walking,8.445,-9.744,6.745,341.52,369.603,-438.233,1728016263
9,Walking,3.069,-6.466,9.976,-475.099,-248.128,109.508,1728016263
9,Walking,2.198,-4.785,-2.589,8.839,-133.741,268.703,1728016264
9,Walking,-9.995,-7.823,2.971,91.51,240.319,-426.618,1728016264
9,Walking,-8.545,1.331,3.182,42.506,229.593,-134.383,1728016264
9,Walking,9.818,3.892,1.833,-424.855,-223.226,111.256,1728016264
9,Walking,9.328,-5.481,0.572,-460.866,-264.95,-366.62,1728016264
9,Walking,8.442,6.876,-0.52,338.275,53.605,378.651,1728016264
9,Walking,7.952,-9.822,2.569,-83.856,135.261,-348.343,1728016264
9,Walking,-9.156,-5.543,4.409,-347.311,184.861,-480.169,1728016264
9,Walking,7.999,8.784,6.225,473.093,-260.503,6.888,1728016264
9,Walking,4.903,1.194,4.766,-359.231,-219.595,254.948,1728016264
9,Walking,-0.987,1.057,-9.673,296.086,-415.021,-213.57,1728016265
9,Walking,7.457,9.124,8.592,320.712,-161.644,263.558,1728016265
9,Walking,1.365,-6.322,-3.849,-433.821,325.972,-7.486,1728016265
9,Walking,-0.729,2.285,4.142,-137.807,47.749,205.602,1728016265
9,Walking,8.492,-9.105,4.096,-400.172,-6.832,165.576,1728016265
9,Walking,4.92,-0.284,-0.327,-300.461,-349.72,-348.536,1728016265
9,Walking,3.151,-7.133,-8.208,385.825,405.483,451.043,1728016265
9,Walking,8.119,8.197,-1.472,-205.137,-203.043,230.912,1728016265
9,Walking,8.191,-2.502,-8.497,-123.325,-376.728,18.464,1728016265
9,Walking,-5.683,-2.23,-4.627,89.177,296.218,-328.694,1728016265
9,Walking,-1.39,2.56,1.389,360.896,-395.724,-57.518,1728016266
9,Walking,-4.543,4.529,-9.075,-234.706,79.76,-312.93,1728016266
9,Walking,3.008,1.147,7.169,125.153,-216.305,-430.587,1728016266
9,Jumping,-4.844,8.142,3.262,359.39,98.986,-61.411,1728016266
9,Jumping,3.223,-4.589,3.785,-78.755,-476.594,181.917,1728016266
9,Jumping,4.904,-6.029,-3.73,379.657,-470.789,-393.164,1728016266
9,Jumping,-0.671,4.977,7.965,-291.179,-340.253,-365.121,1728016266
9,Jumping,-2.158,1.875,0.591,-26.307,207.986,-334.039,1728016266
9,Jumping,-1.896,3.275,-0.285,-376.263,-311.937,-397.9,1728016266
9,Jumping,-9.66,-3.292,4.007,-358.217,464.5,-494.433,1728016266
9,Jumping,-7.799,1.447,7.339,309.422,-43.188,-494.086,1728016267
9,Jumping,-7.207,-5.663,-7.475,350.433,156.227,102.095,1728016267
9,Jumping,-1.218,6.217,-2.262,-419.051,-187.187,-327.169,1728016267
9,Jumping,-7.405,-7.936,4.132,-354.1,-144.303,262.998,1728016267
9,Jumping,-5.307,-2.574,-3.82,-134.249,35.765,257.868,1728016267
9,Jumping,0.08,-2.276,-2.653,-52.754,-169.013,132.39,1728016267
9,Jumping,1.458,2.933,-5.586,133.99,-352.442,-392.183,1728016267
9,Jumping,2.037,-2.294,7.469,-25.719,414.892,424.784,1728016267
9,Jumping,-1.974,3.033,8.626,436.273,-287.394,69.822,1728016267
9,Jumping,-1.812,-6.743,-5.175,146.616,-182.168,-239.45,1728016267
9,Jumping,7.472,-5.808,-0.567,220.98,20.928,250.926,1728016268
9,Jumping,-2.412,4.575,1.885,-118.416,-452.516,-469.648,1728016268
9,Jumping,5.576,-6.138,-8.166,260.281,-406.317,-408.733,1728016268
